t-SNE 1,t-SNE 2,Cluster
-55.940033,22.948572,0
-11.963356,2.8644593,0
-39.065533,-44.54928,0
-66.97421,27.753952,1
-70.71117,-27.48365,0
-42.13092,-13.660573,0
-49.475243,-9.205896,0
-60.50064,37.940342,0
-55.836777,22.957037,0
-49.093502,-9.972296,0
12.2894125,-71.47204,0
-11.566322,3.0009823,0
-70.97995,-27.552938,0
-60.323254,38.12076,0
20.104603,65.31349,0
-18.028555,-0.5558465,0
-11.799128,2.7191978,0
-49.39959,-9.953835,0
-39.229694,-44.650375,0
-68.01519,27.707209,1
-70.97322,-27.580372,0
-60.19679,37.912285,0
19.979952,66.55711,0
28.943077,59.113705,0
12.433381,-71.82448,0
-55.637653,22.743786,0
-16.618172,-1.1487056,0
2.5695977,3.666055,0
-42.274654,-13.599456,0
-48.350754,-10.469365,0
-39.43995,-44.675426,0
-66.695656,27.568138,1
-70.22612,-27.988451,0
-60.862617,38.907654,0
20.351679,65.34034,0
28.885788,58.994007,0
12.5887985,-71.38222,0
-18.03482,-0.52202064,0
-11.388533,2.4736714,0
-49.233135,-10.015667,0
-70.876396,-27.53612,0
-60.083294,37.89673,0
20.104605,65.31252,0
29.09451,59.06043,0
12.117591,-71.80836,0
-55.93818,22.989094,0
-13.525304,18.43124,0
-11.2965,2.3910878,0
-41.612885,-13.534881,0
-48.98475,-9.561847,0
-38.565586,-44.748775,0
-66.67157,27.694983,1
-70.92243,-27.067356,0
-60.329765,37.470894,0
20.348837,64.77801,0
12.272976,-71.58244,0
-55.91846,22.915379,0
-18.136036,-0.99551594,0
-11.573161,3.242181,0
-49.163395,-9.777858,0
-38.851376,-44.815403,0
-70.95289,-27.235779,0
-61.186455,38.052658,0
19.646187,64.51403,0
29.596563,58.50541,0
12.21314,-71.686104,0
-55.799915,22.85328,0
-18.686367,-0.7241217,0
-49.184006,-9.945533,0
-39.114754,-44.86388,0
-66.92011,27.795046,1
-70.809525,-26.897268,0
20.21627,65.082634,0
29.130383,58.652294,0
-56.036545,23.020517,0
-11.40735,2.4112434,0
-49.409145,-10.213063,0
-39.032948,-44.975025,0
20.25711,65.48487,0
28.478813,59.147285,0
-20.987608,-0.22608599,0
-12.250884,3.419311,0
-42.18697,-13.710029,0
-67.04902,27.903572,1
-70.639175,-27.216425,0
-60.340405,38.126453,0
19.586048,65.66956,0
28.818068,59.24653,0
12.129559,-72.58858,0
-19.232,0.78116804,0
-11.6912,2.928765,0
-42.30175,-13.818333,0
-38.939087,-44.52834,0
-66.83107,27.958166,1
-71.08519,-27.28709,0
-60.745148,37.923386,0
12.447316,-71.625946,0
-56.003727,23.032822,0
-24.561007,9.564162,0
-19.154825,21.45093,0
-21.542109,17.783548,0
-0.4520818,18.28713,0
-31.60582,4.8521347,0
-28.075636,34.37549,0
-31.257559,12.773716,0
-26.530107,26.661848,0
-24.777912,-0.6395414,0
-38.217255,15.429193,0
-37.156815,20.07816,0
-18.392282,12.802734,0
-32.20509,13.55112,0
-33.901688,20.65163,0
-18.930058,8.622581,0
-24.210213,4.5609655,0
-21.692318,11.971333,0
-25.619541,14.891644,0
-33.826504,22.836147,0
-42.26195,9.81959,0
-27.067907,1.7136434,0
-16.01544,11.329459,0
-21.912786,20.309141,0
-15.842413,11.597011,0
-11.840222,18.40775,0
-30.878586,5.212212,0
-29.427887,18.552673,0
-28.553423,19.361378,0
-22.961138,18.074423,0
-30.521145,2.6588187,0
-9.422472,36.76711,0
-25.037909,3.2928336,0
-24.889814,18.473671,0
-18.163204,6.6371756,0
-36.739967,5.6525593,0
-34.285812,22.752235,0
-26.876642,-1.3540268,0
-25.383875,23.680984,0
-25.9111,13.85175,0
-22.03508,13.201691,0
-24.623777,18.707293,0
-26.898766,2.2454166,0
-19.64139,26.235214,0
-26.256922,16.36791,0
-27.929379,27.091923,0
-29.472305,9.845853,0
-11.297575,22.479767,0
-28.179094,25.805307,0
-34.163364,4.44902,0
-13.454344,18.334463,0
-35.285866,3.5213504,0
-35.14929,6.992804,0
-23.752392,21.364082,0
-37.599213,15.123231,0
-32.415913,15.440497,0
-16.504631,11.945939,0
-10.298393,4.915353,0
-23.93283,-6.736949,0
-34.9026,6.9114413,0
-18.935072,27.09229,0
-13.469146,16.275572,0
-10.545115,33.35976,0
-18.317715,5.091068,0
-34.547787,16.421082,0
-17.633423,6.2536883,0
-17.535149,9.860814,0
-31.61934,15.376858,0
-19.77114,8.861569,0
-32.680733,2.4171154,0
-11.699402,18.947554,0
-0.6500944,-17.858646,0
-34.356857,26.783937,0
-25.575844,23.607643,0
-21.240341,14.582259,0
-16.54805,15.45197,0
-41.288048,12.193387,0
-16.671452,19.238218,0
-33.517437,16.414303,0
-34.84665,29.181273,0
-35.610302,26.92621,0
-16.443417,15.666566,0
-14.218611,11.486167,0
-22.13729,15.248359,0
-23.724903,21.384766,0
-26.998968,-1.3987477,0
-12.62717,25.351255,0
-23.43699,0.8606853,0
-21.712381,0.5813137,0
-30.849524,17.981895,0
-18.244806,16.422298,0
-19.828066,23.350203,0
-32.920956,-2.9268742,0
-21.191998,32.391293,0
-28.800203,30.358288,0
-9.900982,16.050854,0
-37.87039,4.6514297,0
-18.848938,14.882274,0
